"Geographic Address","CO Address","LCC Address","Transponder Address","Device Address","Date","Time","Number of Lanes","Flow(Category 1)","Flow(Category 2)","Flow(Category 3)","Flow(Category 4)","Speed(Lane 1)","Speed(Lane 2)","Speed(Lane 3)","Speed(Lane 4)","Speed(Lane 5)","Speed(Lane 6)","Speed(Lane 7)","Flow(Lane 1)","Flow(Lane 2)","Flow(Lane 3)","Flow(Lane 4)","Flow(Lane 5)","Flow(Lane 6)","Flow(Lane 7)","Occupancy(Lane 1)","Occupancy(Lane 2)","Occupancy(Lane 3)","Occupancy(Lane 4)","Occupancy(Lane 5)","Occupancy(Lane 6)","Occupancy(Lane 7)","Headway(Lane 1)","Headway(Lane 2)","Headway(Lane 3)","Headway(Lane 4)","Headway(Lane 5)","Headway(Lane 6)","Headway(Lane 7)"
M1/4787B,012,7,116,306,14/02/17,07:27,3,43,5,5,2,95,110,115,-1,-1,-1,-1,14,20,21,-1,-1,-1,-1,7,8,7,-1,-1,-1,-1,42,30,28,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:28,3,48,7,6,2,95,111,120,-1,-1,-1,-1,17,24,22,-1,-1,-1,-1,10,8,8,-1,-1,-1,-1,36,24,26,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:29,3,78,5,8,3,83,90,97,-1,-1,-1,-1,18,37,39,-1,-1,-1,-1,10,18,16,-1,-1,-1,-1,33,16,14,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:30,3,59,7,4,0,95,109,122,-1,-1,-1,-1,15,27,28,-1,-1,-1,-1,8,9,9,-1,-1,-1,-1,39,22,22,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:31,3,56,5,3,3,92,110,123,-1,-1,-1,-1,17,25,25,-1,-1,-1,-1,9,9,7,-1,-1,-1,-1,34,24,25,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:32,3,51,6,3,2,96,110,120,-1,-1,-1,-1,17,24,21,-1,-1,-1,-1,9,9,7,-1,-1,-1,-1,35,24,28,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:33,3,51,4,2,7,84,107,117,-1,-1,-1,-1,15,21,28,-1,-1,-1,-1,14,7,9,-1,-1,-1,-1,39,28,20,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:34,3,38,7,6,2,90,110,123,-1,-1,-1,-1,20,21,12,-1,-1,-1,-1,11,7,4,-1,-1,-1,-1,28,28,51,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:35,3,67,3,3,1,96,109,121,-1,-1,-1,-1,15,25,34,-1,-1,-1,-1,8,9,11,-1,-1,-1,-1,40,21,17,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:36,3,52,8,4,2,87,105,112,-1,-1,-1,-1,12,26,28,-1,-1,-1,-1,9,9,10,-1,-1,-1,-1,49,23,19,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:37,3,53,4,3,4,87,104,113,-1,-1,-1,-1,13,26,25,-1,-1,-1,-1,10,9,9,-1,-1,-1,-1,48,22,25,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:38,3,42,8,7,3,93,103,112,-1,-1,-1,-1,15,23,22,-1,-1,-1,-1,8,10,7,-1,-1,-1,-1,41,27,27,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:39,3,67,6,4,4,82,99,106,-1,-1,-1,-1,16,32,33,-1,-1,-1,-1,11,15,12,-1,-1,-1,-1,36,19,17,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:40,3,65,5,7,2,87,101,112,-1,-1,-1,-1,19,26,34,-1,-1,-1,-1,10,12,11,-1,-1,-1,-1,32,22,17,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:41,3,64,6,2,5,87,102,114,-1,-1,-1,-1,15,26,36,-1,-1,-1,-1,7,13,12,-1,-1,-1,-1,39,21,16,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:42,3,50,8,0,4,97,112,121,-1,-1,-1,-1,17,23,22,-1,-1,-1,-1,10,9,7,-1,-1,-1,-1,33,27,27,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:43,3,47,3,2,1,93,110,123,-1,-1,-1,-1,16,21,16,-1,-1,-1,-1,7,8,5,-1,-1,-1,-1,37,24,33,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:44,3,45,10,3,3,97,109,123,-1,-1,-1,-1,14,28,19,-1,-1,-1,-1,9,9,5,-1,-1,-1,-1,38,23,35,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:45,3,47,2,4,4,90,103,118,-1,-1,-1,-1,16,21,20,-1,-1,-1,-1,11,8,6,-1,-1,-1,-1,39,29,30,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:46,3,50,10,4,1,95,111,123,-1,-1,-1,-1,20,28,17,-1,-1,-1,-1,10,10,5,-1,-1,-1,-1,29,21,35,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:47,3,41,6,4,2,97,108,120,-1,-1,-1,-1,17,20,16,-1,-1,-1,-1,9,8,5,-1,-1,-1,-1,35,29,37,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:48,3,47,5,3,5,86,113,122,-1,-1,-1,-1,19,23,18,-1,-1,-1,-1,13,8,5,-1,-1,-1,-1,31,25,33,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:49,3,54,5,1,3,90,107,120,-1,-1,-1,-1,17,25,21,-1,-1,-1,-1,9,10,7,-1,-1,-1,-1,36,24,28,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:50,3,48,8,4,5,83,105,117,-1,-1,-1,-1,20,19,26,-1,-1,-1,-1,15,8,8,-1,-1,-1,-1,29,31,21,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:51,3,43,5,3,3,94,111,128,-1,-1,-1,-1,15,24,15,-1,-1,-1,-1,9,8,4,-1,-1,-1,-1,38,25,42,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:52,3,48,6,4,0,93,110,124,-1,-1,-1,-1,16,20,22,-1,-1,-1,-1,7,7,7,-1,-1,-1,-1,36,28,27,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:53,3,61,8,6,5,91,104,113,-1,-1,-1,-1,17,29,34,-1,-1,-1,-1,11,11,11,-1,-1,-1,-1,37,22,17,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:54,3,51,4,5,2,93,109,122,-1,-1,-1,-1,15,23,24,-1,-1,-1,-1,9,8,8,-1,-1,-1,-1,39,26,26,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:55,3,46,2,6,5,88,107,116,-1,-1,-1,-1,15,20,24,-1,-1,-1,-1,10,8,8,-1,-1,-1,-1,38,29,23,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:56,3,55,6,6,6,75,92,103,-1,-1,-1,-1,19,26,28,-1,-1,-1,-1,14,13,10,-1,-1,-1,-1,31,22,22,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:57,3,33,6,1,1,100,120,132,-1,-1,-1,-1,16,20,5,-1,-1,-1,-1,7,6,1,-1,-1,-1,-1,38,28,114,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:58,3,42,6,4,2,96,110,111,-1,-1,-1,-1,15,23,16,-1,-1,-1,-1,9,8,5,-1,-1,-1,-1,39,27,38,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,07:59,3,54,9,3,4,90,106,115,-1,-1,-1,-1,17,28,25,-1,-1,-1,-1,12,11,8,-1,-1,-1,-1,36,20,20,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:00,3,47,6,6,4,92,106,116,-1,-1,-1,-1,13,20,30,-1,-1,-1,-1,9,8,10,-1,-1,-1,-1,42,31,21,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:01,3,53,3,3,3,93,105,118,-1,-1,-1,-1,17,25,20,-1,-1,-1,-1,9,8,6,-1,-1,-1,-1,34,24,31,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:02,3,46,7,5,2,93,111,118,-1,-1,-1,-1,17,26,17,-1,-1,-1,-1,9,9,5,-1,-1,-1,-1,34,22,36,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:03,3,55,10,1,1,103,116,125,-1,-1,-1,-1,17,28,22,-1,-1,-1,-1,7,10,6,-1,-1,-1,-1,39,21,27,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:04,3,41,1,7,1,94,100,118,-1,-1,-1,-1,18,17,15,-1,-1,-1,-1,9,7,5,-1,-1,-1,-1,32,35,34,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:05,3,46,10,4,1,90,109,120,-1,-1,-1,-1,12,27,22,-1,-1,-1,-1,6,9,7,-1,-1,-1,-1,51,21,31,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:06,3,52,4,6,3,85,111,117,-1,-1,-1,-1,17,28,20,-1,-1,-1,-1,12,10,7,-1,-1,-1,-1,31,21,27,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:07,3,51,9,4,3,93,107,111,-1,-1,-1,-1,16,32,19,-1,-1,-1,-1,9,12,7,-1,-1,-1,-1,37,18,34,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:08,3,43,1,1,3,93,116,120,-1,-1,-1,-1,13,24,11,-1,-1,-1,-1,8,8,3,-1,-1,-1,-1,52,21,39,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:09,3,51,4,3,0,108,120,126,-1,-1,-1,-1,17,19,22,-1,-1,-1,-1,6,6,7,-1,-1,-1,-1,34,33,30,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:10,3,43,13,4,0,90,110,118,-1,-1,-1,-1,17,22,21,-1,-1,-1,-1,9,8,6,-1,-1,-1,-1,31,26,28,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:11,3,54,6,3,1,95,110,119,-1,-1,-1,-1,22,24,18,-1,-1,-1,-1,10,8,5,-1,-1,-1,-1,31,27,36,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:12,3,42,7,8,4,91,111,123,-1,-1,-1,-1,15,27,19,-1,-1,-1,-1,11,11,6,-1,-1,-1,-1,38,22,31,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:13,3,35,2,3,1,102,117,128,-1,-1,-1,-1,15,18,8,-1,-1,-1,-1,7,6,2,-1,-1,-1,-1,39,32,71,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:14,3,40,10,8,8,90,104,113,-1,-1,-1,-1,19,27,20,-1,-1,-1,-1,14,13,7,-1,-1,-1,-1,31,23,28,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:15,3,46,4,2,1,103,117,128,-1,-1,-1,-1,21,19,13,-1,-1,-1,-1,9,6,4,-1,-1,-1,-1,29,30,49,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:16,3,44,5,3,3,93,113,123,-1,-1,-1,-1,16,22,17,-1,-1,-1,-1,9,8,5,-1,-1,-1,-1,36,28,33,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:17,3,56,3,2,8,87,107,120,-1,-1,-1,-1,18,29,22,-1,-1,-1,-1,15,11,7,-1,-1,-1,-1,34,20,28,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:18,3,36,2,4,7,87,108,118,-1,-1,-1,-1,16,18,15,-1,-1,-1,-1,12,8,4,-1,-1,-1,-1,37,33,40,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:19,3,45,7,6,4,94,109,118,-1,-1,-1,-1,18,24,20,-1,-1,-1,-1,12,9,6,-1,-1,-1,-1,32,25,30,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:20,3,52,6,2,5,89,108,119,-1,-1,-1,-1,19,22,24,-1,-1,-1,-1,13,7,8,-1,-1,-1,-1,30,27,23,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:21,3,58,5,4,5,86,108,117,-1,-1,-1,-1,22,25,25,-1,-1,-1,-1,15,9,8,-1,-1,-1,-1,28,23,24,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:22,3,70,8,6,1,87,105,110,-1,-1,-1,-1,16,31,38,-1,-1,-1,-1,10,11,13,-1,-1,-1,-1,36,19,15,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:23,3,49,4,4,2,88,106,117,-1,-1,-1,-1,15,22,22,-1,-1,-1,-1,9,8,8,-1,-1,-1,-1,40,26,26,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:24,3,60,8,5,4,86,103,118,-1,-1,-1,-1,21,29,27,-1,-1,-1,-1,13,10,8,-1,-1,-1,-1,29,21,22,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:25,3,52,8,3,2,89,109,118,-1,-1,-1,-1,20,25,20,-1,-1,-1,-1,12,9,7,-1,-1,-1,-1,28,23,30,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:26,3,56,6,5,4,98,113,124,-1,-1,-1,-1,16,30,25,-1,-1,-1,-1,9,11,8,-1,-1,-1,-1,39,18,23,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:27,3,44,6,4,2,100,112,121,-1,-1,-1,-1,15,21,20,-1,-1,-1,-1,7,7,6,-1,-1,-1,-1,39,29,31,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:28,3,48,10,8,2,90,105,113,-1,-1,-1,-1,14,27,27,-1,-1,-1,-1,9,11,9,-1,-1,-1,-1,41,22,20,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:29,3,50,6,4,2,92,109,119,-1,-1,-1,-1,19,26,17,-1,-1,-1,-1,10,10,5,-1,-1,-1,-1,32,21,36,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:30,3,44,5,3,2,97,117,128,-1,-1,-1,-1,20,23,11,-1,-1,-1,-1,8,8,3,-1,-1,-1,-1,31,26,37,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:31,3,49,8,1,2,100,113,125,-1,-1,-1,-1,18,24,18,-1,-1,-1,-1,9,8,5,-1,-1,-1,-1,33,25,40,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:32,3,24,3,3,2,104,115,139,-1,-1,-1,-1,16,11,5,-1,-1,-1,-1,7,4,1,-1,-1,-1,-1,35,52,122,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:33,3,47,6,4,5,91,107,123,-1,-1,-1,-1,18,23,21,-1,-1,-1,-1,12,10,6,-1,-1,-1,-1,32,26,32,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:34,3,39,1,2,2,96,116,130,-1,-1,-1,-1,15,20,9,-1,-1,-1,-1,8,6,3,-1,-1,-1,-1,40,31,60,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:35,3,41,8,2,5,89,112,120,-1,-1,-1,-1,17,22,17,-1,-1,-1,-1,12,9,5,-1,-1,-1,-1,34,27,26,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:36,3,38,3,4,4,88,110,121,-1,-1,-1,-1,16,21,12,-1,-1,-1,-1,9,9,3,-1,-1,-1,-1,36,28,57,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:37,3,55,4,3,1,93,112,122,-1,-1,-1,-1,19,29,15,-1,-1,-1,-1,10,9,5,-1,-1,-1,-1,32,20,39,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:38,3,46,4,6,3,95,111,130,-1,-1,-1,-1,21,25,13,-1,-1,-1,-1,12,10,3,-1,-1,-1,-1,26,23,41,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:39,3,34,1,5,2,100,119,133,-1,-1,-1,-1,17,19,6,-1,-1,-1,-1,8,7,1,-1,-1,-1,-1,34,32,102,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:40,3,34,7,3,3,91,111,122,-1,-1,-1,-1,16,21,10,-1,-1,-1,-1,10,7,3,-1,-1,-1,-1,40,26,63,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:41,3,40,1,2,3,97,110,117,-1,-1,-1,-1,15,18,13,-1,-1,-1,-1,8,6,4,-1,-1,-1,-1,36,31,43,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:42,3,30,6,1,3,96,117,132,-1,-1,-1,-1,16,20,4,-1,-1,-1,-1,9,7,1,-1,-1,-1,-1,34,32,124,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:43,3,34,5,1,2,103,119,131,-1,-1,-1,-1,15,22,5,-1,-1,-1,-1,6,8,1,-1,-1,-1,-1,46,27,137,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:44,3,36,5,0,1,102,120,127,-1,-1,-1,-1,19,17,6,-1,-1,-1,-1,8,6,2,-1,-1,-1,-1,29,32,47,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:45,3,50,5,3,1,100,112,126,-1,-1,-1,-1,20,23,16,-1,-1,-1,-1,9,8,4,-1,-1,-1,-1,30,28,52,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:46,3,57,4,3,3,98,109,121,-1,-1,-1,-1,17,23,27,-1,-1,-1,-1,8,8,9,-1,-1,-1,-1,36,26,22,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:47,3,58,7,6,10,81,96,108,-1,-1,-1,-1,22,27,32,-1,-1,-1,-1,18,12,11,-1,-1,-1,-1,27,22,18,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:48,3,67,6,5,2,86,99,111,-1,-1,-1,-1,20,28,32,-1,-1,-1,-1,14,11,12,-1,-1,-1,-1,27,21,15,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:49,3,45,5,5,2,94,115,132,-1,-1,-1,-1,18,25,14,-1,-1,-1,-1,10,8,4,-1,-1,-1,-1,34,24,49,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:50,3,26,3,4,3,95,116,123,-1,-1,-1,-1,10,17,9,-1,-1,-1,-1,6,7,2,-1,-1,-1,-1,59,33,63,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:51,3,37,10,4,2,94,114,123,-1,-1,-1,-1,18,17,18,-1,-1,-1,-1,11,6,5,-1,-1,-1,-1,32,37,35,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:52,3,33,2,4,6,92,108,118,-1,-1,-1,-1,15,16,14,-1,-1,-1,-1,9,7,4,-1,-1,-1,-1,40,35,32,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:53,3,44,5,6,5,85,110,121,-1,-1,-1,-1,16,27,17,-1,-1,-1,-1,12,11,5,-1,-1,-1,-1,36,22,43,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:54,3,38,4,1,3,101,114,115,-1,-1,-1,-1,14,16,16,-1,-1,-1,-1,8,6,6,-1,-1,-1,-1,42,37,35,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:55,3,31,9,7,3,87,108,115,-1,-1,-1,-1,15,24,11,-1,-1,-1,-1,11,9,3,-1,-1,-1,-1,38,25,41,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:56,3,34,4,4,3,96,108,120,-1,-1,-1,-1,11,22,12,-1,-1,-1,-1,6,9,4,-1,-1,-1,-1,48,23,58,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:57,3,39,5,5,6,95,113,125,-1,-1,-1,-1,18,20,17,-1,-1,-1,-1,12,8,5,-1,-1,-1,-1,38,29,31,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:58,3,34,6,2,3,95,112,115,-1,-1,-1,-1,16,22,7,-1,-1,-1,-1,9,7,2,-1,-1,-1,-1,36,29,76,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,08:59,3,44,4,5,5,90,110,119,-1,-1,-1,-1,17,22,19,-1,-1,-1,-1,11,7,6,-1,-1,-1,-1,35,26,31,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:00,3,39,3,4,8,89,105,116,-1,-1,-1,-1,13,22,19,-1,-1,-1,-1,11,9,5,-1,-1,-1,-1,42,28,33,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:01,3,40,6,5,4,90,105,122,-1,-1,-1,-1,15,22,18,-1,-1,-1,-1,10,10,6,-1,-1,-1,-1,41,27,32,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:02,3,38,5,4,7,90,105,117,-1,-1,-1,-1,14,21,19,-1,-1,-1,-1,9,10,6,-1,-1,-1,-1,46,28,32,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:03,3,33,12,3,2,95,111,125,-1,-1,-1,-1,16,22,12,-1,-1,-1,-1,10,8,3,-1,-1,-1,-1,33,28,49,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:04,3,44,6,3,2,98,113,118,-1,-1,-1,-1,16,21,18,-1,-1,-1,-1,8,7,6,-1,-1,-1,-1,39,27,31,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:05,3,31,7,3,3,95,116,128,-1,-1,-1,-1,14,22,8,-1,-1,-1,-1,9,7,3,-1,-1,-1,-1,41,24,55,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:06,3,28,2,5,5,90,108,118,-1,-1,-1,-1,10,19,11,-1,-1,-1,-1,7,8,3,-1,-1,-1,-1,63,35,67,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:07,3,55,8,3,4,93,110,121,-1,-1,-1,-1,18,28,24,-1,-1,-1,-1,12,9,7,-1,-1,-1,-1,30,20,25,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:08,3,37,5,4,5,86,108,117,-1,-1,-1,-1,19,20,12,-1,-1,-1,-1,15,7,4,-1,-1,-1,-1,32,30,42,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:09,3,33,5,3,3,96,113,124,-1,-1,-1,-1,14,22,8,-1,-1,-1,-1,9,8,2,-1,-1,-1,-1,41,27,71,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:10,3,45,9,5,5,88,106,117,-1,-1,-1,-1,19,27,18,-1,-1,-1,-1,14,10,6,-1,-1,-1,-1,33,22,36,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:11,3,25,5,7,4,92,113,117,-1,-1,-1,-1,15,20,6,-1,-1,-1,-1,10,8,2,-1,-1,-1,-1,39,28,78,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:12,3,20,5,1,2,97,122,133,-1,-1,-1,-1,12,15,1,-1,-1,-1,-1,6,5,0,-1,-1,-1,-1,49,38,167,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:13,3,33,0,7,5,82,106,121,-1,-1,-1,-1,16,18,11,-1,-1,-1,-1,13,7,3,-1,-1,-1,-1,36,34,62,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:14,3,37,4,4,4,86,107,122,-1,-1,-1,-1,13,21,15,-1,-1,-1,-1,9,9,5,-1,-1,-1,-1,48,29,43,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:15,3,39,5,4,4,94,105,114,-1,-1,-1,-1,15,23,14,-1,-1,-1,-1,10,8,4,-1,-1,-1,-1,37,25,44,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:16,3,30,4,6,6,86,109,121,-1,-1,-1,-1,17,16,13,-1,-1,-1,-1,13,7,4,-1,-1,-1,-1,35,36,42,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:17,3,34,5,4,2,96,108,112,-1,-1,-1,-1,16,17,12,-1,-1,-1,-1,8,7,4,-1,-1,-1,-1,37,36,45,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:18,3,35,2,2,5,86,110,125,-1,-1,-1,-1,13,22,9,-1,-1,-1,-1,11,9,2,-1,-1,-1,-1,48,28,66,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:19,3,36,6,5,3,88,105,116,-1,-1,-1,-1,15,22,13,-1,-1,-1,-1,10,9,5,-1,-1,-1,-1,40,27,46,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:20,3,31,5,1,0,100,113,126,-1,-1,-1,-1,16,13,8,-1,-1,-1,-1,7,5,2,-1,-1,-1,-1,37,42,66,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:21,3,35,6,2,4,90,113,122,-1,-1,-1,-1,19,20,8,-1,-1,-1,-1,12,7,2,-1,-1,-1,-1,31,30,65,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:22,3,40,7,1,3,92,114,122,-1,-1,-1,-1,14,23,14,-1,-1,-1,-1,10,7,4,-1,-1,-1,-1,41,27,49,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:23,3,34,4,4,3,84,99,113,-1,-1,-1,-1,18,17,10,-1,-1,-1,-1,12,7,3,-1,-1,-1,-1,33,30,48,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:24,3,27,1,2,3,93,120,121,-1,-1,-1,-1,13,14,6,-1,-1,-1,-1,9,4,1,-1,-1,-1,-1,45,45,57,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:25,3,44,3,12,5,86,95,105,-1,-1,-1,-1,21,19,24,-1,-1,-1,-1,14,9,8,-1,-1,-1,-1,28,33,23,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:26,3,34,2,5,6,92,110,121,-1,-1,-1,-1,15,23,9,-1,-1,-1,-1,10,10,2,-1,-1,-1,-1,40,26,73,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:27,3,39,1,4,6,90,110,115,-1,-1,-1,-1,13,26,11,-1,-1,-1,-1,10,10,3,-1,-1,-1,-1,47,23,53,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:28,3,30,2,3,2,96,120,134,-1,-1,-1,-1,11,20,6,-1,-1,-1,-1,8,6,1,-1,-1,-1,-1,51,30,79,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:29,3,35,4,6,3,97,109,120,-1,-1,-1,-1,21,18,9,-1,-1,-1,-1,11,7,3,-1,-1,-1,-1,29,28,70,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:30,3,37,8,4,2,102,115,124,-1,-1,-1,-1,22,17,12,-1,-1,-1,-1,10,7,3,-1,-1,-1,-1,27,38,54,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:31,3,35,9,0,1,95,113,123,-1,-1,-1,-1,17,20,8,-1,-1,-1,-1,8,7,2,-1,-1,-1,-1,36,29,66,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:32,3,31,4,1,2,96,118,137,-1,-1,-1,-1,18,18,2,-1,-1,-1,-1,9,5,0,-1,-1,-1,-1,30,35,67,-1,-1,-1,-1
M1/4787B,012,7,116,306,14/02/17,09:33,3,30,4,3,4,85,104,114,-1,-1,-1,-1,12,18,11,-1,-1,-1,-1,9,7,3,-1,-1,-1,-1,52,31,73,-1,-1,-1,-1
