ObservationTime,ReceiveTime,ESSPollingInterval,SampleInterval,BureauLatency,PresentWeatherWmo,PresentWeatherWmo Quality,AirTemp,AirTemp Quality,DewTemp,DewTemp Quality,RelativeHumidity,RelativeHumidity Quality,AverageWindSpeed,AverageWindSpeed Quality,WindDirection,WindDirection Quality,WindGustSpeed,WindGustSpeed Quality,WindGustDirection,WindGustDirection Quality,RainState,RainState Quality,Visibility,Visibility Quality,RainIntensity,RainIntensity Quality,TotalPrecipitation,TotalPrecipitation Quality,Pressure,Pressure Quality,SnowDepth,SnowDepth Quality,AtmosphericPressureAtSeaLevel,AtmosphericPressureAtSeaLevel Quality,PrecipitationTotalLastHour,PrecipitationTotalLastHour Quality,RainOnOff,RainOnOff Quality,SolarRadiation,SolarRadiation Quality,RoadSurfaceTemp1,RoadSurfaceTemp1 Quality,RoadSurfaceState1,RoadSurfaceState1 Quality,LevelOfGrip1,LevelOfGrip1 Quality,FreezeTemp1,FreezeTemp1 Quality,CloudState1,CloudState1 Quality,GroundTemp1,GroundTemp1 Quality,DepthTemp1,DepthTemp1 Quality,WaterThickness1,WaterThickness1 Quality,AlarmStatus1,AlarmStatus1 Quality,WaterLayer1,WaterLayer1 Quality,IceLayer1,IceLayer1 Quality,SnowLayer1,SnowLayer1 Quality,ChemicalAmount1,ChemicalAmount1 Quality,DeicingConcentration1,DeicingConcentration1 Quality,WetMinutes1,WetMinutes1 Quality,Conductivity1,Conductivity1 Quality,SurfaceSignal1,SurfaceSignal1 Quality,BlackIceFrequency1,BlackIceFrequency1 Quality,LiquidusFreezeingTemperature1,LiquidusFreezeingTemperature1 Quality,RoadSurfaceTemp2,RoadSurfaceTemp2 Quality,RoadSurfaceState2,RoadSurfaceState2 Quality,LevelOfGrip2,LevelOfGrip2 Quality,FreezeTemp2,FreezeTemp2 Quality,CloudState2,CloudState2 Quality,GroundTemp2,GroundTemp2 Quality,DepthTemp2,DepthTemp2 Quality,WaterThickness2,WaterThickness2 Quality,AlarmStatus2,AlarmStatus2 Quality,WaterLayer2,WaterLayer2 Quality,IceLayer2,IceLayer2 Quality,SnowLayer2,SnowLayer2 Quality,ChemicalAmount2,ChemicalAmount2 Quality,DeicingConcentration2,DeicingConcentration2 Quality,WetMinutes2,WetMinutes2 Quality,Conductivity2,Conductivity2 Quality,SurfaceSignal2,SurfaceSignal2 Quality,BlackIceFrequency2,BlackIceFrequency2 Quality,LiquidusFreezeingTemperature2,LiquidusFreezeingTemperature2 Quality,RoadSurfaceTemp3,RoadSurfaceTemp3 Quality,RoadSurfaceState3,RoadSurfaceState3 Quality,LevelOfGrip3,LevelOfGrip3 Quality,FreezeTemp3,FreezeTemp3 Quality,CloudState3,CloudState3 Quality,GroundTemp3,GroundTemp3 Quality,DepthTemp3,DepthTemp3 Quality,WaterThickness3,WaterThickness3 Quality,AlarmStatus3,AlarmStatus3 Quality,WaterLayer3,WaterLayer3 Quality,IceLayer3,IceLayer3 Quality,SnowLayer3,SnowLayer3 Quality,ChemicalAmount3,ChemicalAmount3 Quality,DeicingConcentration3,DeicingConcentration3 Quality,WetMinutes3,WetMinutes3 Quality,Conductivity3,Conductivity3 Quality,SurfaceSignal3,SurfaceSignal3 Quality,BlackIceFrequency3,BlackIceFrequency3 Quality,LiquidusFreezeingTemperature3,LiquidusFreezeingTemperature3 Quality,RoadSurfaceTemp4,RoadSurfaceTemp4 Quality,RoadSurfaceState4,RoadSurfaceState4 Quality,LevelOfGrip4,LevelOfGrip4 Quality,FreezeTemp4,FreezeTemp4 Quality,CloudState4,CloudState4 Quality,GroundTemp4,GroundTemp4 Quality,DepthTemp4,DepthTemp4 Quality,WaterThickness4,WaterThickness4 Quality,AlarmStatus4,AlarmStatus4 Quality,WaterLayer4,WaterLayer4 Quality,IceLayer4,IceLayer4 Quality,SnowLayer4,SnowLayer4 Quality,ChemicalAmount4,ChemicalAmount4 Quality,DeicingConcentration4,DeicingConcentration4 Quality,WetMinutes4,WetMinutes4 Quality,Conductivity4,Conductivity4 Quality,SurfaceSignal4,SurfaceSignal4 Quality,BlackIceFrequency4,BlackIceFrequency4 Quality,LiquidusFreezeingTemperature4,LiquidusFreezeingTemperature4 Quality,HardwareStatus-RemoteSurfaceSensor,HardwareStatus-RemoteSurfaceSensor Quality,RelayState,RelayState Quality,BatteryVoltage,BatteryVoltage Quality,HardwareStatus-ESS,HardwareStatus-ESS Quality,VisibilitySensorStatus,VisibilitySensorStatus Quality,
09/02/2017 20:40:00,09/02/2017 20:57:56,10,10,0,Drizzle,Good,0.4,Good,-0.8,Good,92,Good,6.84,Good,117,Good,11.52,Good,165,Good,LightPrecipitation,Good,2000,Good,0.19,Good,0.0004,Good,,,0,Good,,,,,On,NotPerformed,,,1.6,Good,Trace,NotPerformed,,,-5.5,Good,RainingOrSnowing,NotPerformed,2.8,Good,3.3,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0015,Good,113.5,Good,,,6.1,NotPerformed,2.6,NotPerformed,110,NotPerformed,-4.1,Good,0.7,Good,Trace,NotPerformed,,,-3.6,Good,RainingOrSnowing,NotPerformed,2.1,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0011,Good,41.2,Good,,,5.5,NotPerformed,1.1,NotPerformed,110,NotPerformed,-2.2,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 20:30:00,09/02/2017 20:37:53,10,10,0,Drizzle,Good,0.4,Good,-0.8,Good,92,Good,5.76,Good,123,Good,9.36,Good,175,Good,LightPrecipitation,Good,2000,Good,0.19,Good,0.0004,Good,,,0,Good,,,,,On,NotPerformed,,,1.6,Good,Trace,NotPerformed,,,-5.4,Good,RainingOrSnowing,NotPerformed,2.8,Good,3.3,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0014,Good,152.5,Good,,,6,NotPerformed,2.8,NotPerformed,110,NotPerformed,-4.3,Good,0.8,Good,WetAndTreated,NotPerformed,,,-4.2,Good,RainingOrSnowing,NotPerformed,2.1,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0012,Good,43.9,Good,,,5.7,NotPerformed,1.2,NotPerformed,110,NotPerformed,-2.4,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 20:20:00,09/02/2017 20:27:54,10,10,0,NothingObstructingHorizontalVisibility,Good,0.4,Good,-0.8,Good,92,Good,6.12,Good,126,Good,10.8,Good,188,Good,NoPrecipitation,Good,2000,Good,0,Good,0.0004,Good,,,0,Good,,,,,Off,NotPerformed,,,1.7,Good,Trace,NotPerformed,,,-4.5,Good,CloudyNotRaining,NotPerformed,2.8,Good,3.4,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0012,Good,111.1,Good,,,5.8,NotPerformed,3,NotPerformed,110,NotPerformed,-3.4,Good,0.9,Good,Trace,NotPerformed,,,-4.8,Good,CloudyNotRaining,NotPerformed,2.1,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0013,Good,58.1,Good,,,5.8,NotPerformed,1.3,NotPerformed,110,NotPerformed,-2.9,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 20:10:00,09/02/2017 20:27:52,10,10,0,Drizzle,Good,0.4,Good,-0.9,Good,91,Good,6.48,Good,121,Good,11.52,Good,171,Good,LightPrecipitation,Good,2000,Good,0.2,Good,0.0004,Good,,,0,Good,,,,,On,NotPerformed,,,1.7,Good,Trace,NotPerformed,,,-4.3,Good,RainingOrSnowing,NotPerformed,2.9,Good,3.4,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0012,Good,123.4,Good,,,5.8,NotPerformed,3.1,NotPerformed,110,NotPerformed,-3.4,Good,0.9,Good,Trace,NotPerformed,,,-5.2,Good,RainingOrSnowing,NotPerformed,2.2,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0015,Good,85,Good,,,5.9,NotPerformed,1.4,NotPerformed,110,NotPerformed,-3.6,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 20:00:00,09/02/2017 20:08:02,10,10,0,Drizzle,Good,0.3,Good,-1,Good,91,Good,6.84,Good,131,Good,9.72,Good,175,Good,LightPrecipitation,Good,2000,Good,0.19,Good,0.0003,Good,,,0,Good,,,,,On,NotPerformed,,,1.6,Good,Trace,NotPerformed,,,-4,Good,RainingOrSnowing,NotPerformed,2.9,Good,3.4,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0011,Good,215.6,Good,,,5.6,NotPerformed,3.4,NotPerformed,110,NotPerformed,-3.5,Good,0.9,Good,Trace,NotPerformed,,,-5.6,Good,RainingOrSnowing,NotPerformed,2.2,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0015,Good,185.4,Good,,,6,NotPerformed,1.6,NotPerformed,110,NotPerformed,-4.7,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 19:50:00,09/02/2017 20:08:00,10,10,0,NothingObstructingHorizontalVisibility,Good,0.2,Good,-1.1,Good,91,Good,6.84,Good,133,Good,11.52,Good,162,Good,NoPrecipitation,Good,2000,Good,0,Good,0.0003,Good,,,0,Good,,,,,Off,NotPerformed,,,1.6,Good,Trace,NotPerformed,,,-3.5,Good,CloudyNotRaining,NotPerformed,3,Good,3.5,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0009,Good,337.5,Good,,,5.5,NotPerformed,3.6,NotPerformed,110,NotPerformed,-3.3,Good,0.8,Good,Trace,NotPerformed,,,-3.3,Good,CloudyNotRaining,NotPerformed,2.2,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0009,Good,236.5,Good,,,5.4,NotPerformed,1.9,NotPerformed,110,NotPerformed,-3,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 19:40:00,09/02/2017 20:07:57,10,10,0,Drizzle,Good,0.2,Good,-1.2,Good,90,Good,8.28,Good,130,Good,12.6,Good,174,Good,LightPrecipitation,Good,2000,Good,0.19,Good,0.0003,Good,,,0,Good,,,,,On,NotPerformed,,,1.5,Good,Trace,NotPerformed,,,-2.8,Good,RainingOrSnowing,NotPerformed,3,Good,3.5,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0007,Good,337.3,Good,,,5.2,NotPerformed,3.9,NotPerformed,110,NotPerformed,-2.7,Good,0.6,Good,Trace,NotPerformed,,,-1.7,Good,RainingOrSnowing,NotPerformed,2.3,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,76.2,Good,,,4.7,NotPerformed,2.2,NotPerformed,110,NotPerformed,-1.5,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 19:30:00,09/02/2017 19:37:58,10,10,0,Drizzle,Good,0.2,Good,-1.4,Good,89,Good,11.16,Good,133,Good,16.92,Good,176,Good,LightPrecipitation,Good,2000,Good,0.18,Good,0.0003,Good,,,0,Good,,,,,On,NotPerformed,,,1.5,Good,Trace,NotPerformed,,,-2.6,Good,RainingOrSnowing,NotPerformed,3.1,Good,3.5,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0007,Good,337.3,Good,,,5.1,NotPerformed,4.2,NotPerformed,110,NotPerformed,-2.5,Good,0.7,Good,Trace,NotPerformed,,,-1.5,Good,RainingOrSnowing,NotPerformed,2.4,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0004,Good,66.6,Good,,,4.5,NotPerformed,2.5,NotPerformed,110,NotPerformed,-1.2,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 19:20:00,09/02/2017 19:27:44,10,10,0,Drizzle,Good,0.3,Good,-1.5,Good,88,Good,10.8,Good,133,Good,15.84,Good,193,Good,LightPrecipitation,Good,2000,Good,0.18,Good,0.0003,Good,,,0,Good,,,,,On,NotPerformed,,,1.8,Good,Trace,NotPerformed,,,-2.4,Good,RainingOrSnowing,NotPerformed,3.1,Good,3.5,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0006,Good,338.2,Good,,,5,NotPerformed,4.5,NotPerformed,110,NotPerformed,-2.3,Good,0.7,Good,Trace,NotPerformed,,,-1.4,Good,RainingOrSnowing,NotPerformed,2.4,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0004,Good,50.6,Good,,,4.4,NotPerformed,2.7,NotPerformed,110,NotPerformed,-1.2,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 19:10:00,09/02/2017 19:18:06,10,10,0,Drizzle,Good,0.3,Good,-1.5,Good,87,Good,11.16,Good,131,Good,16.56,Good,167,Good,LightPrecipitation,Good,2000,Good,0.17,Good,0.0003,Good,,,0,Good,,,,,On,NotPerformed,,,1.7,Good,Trace,NotPerformed,,,-2.2,Good,RainingOrSnowing,NotPerformed,3.2,Good,3.5,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0006,Good,337.9,Good,,,4.9,NotPerformed,4.9,NotPerformed,110,NotPerformed,-2.1,Good,0.8,Good,Trace,NotPerformed,,,-1.3,Good,RainingOrSnowing,NotPerformed,2.5,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0004,Good,33.8,Good,,,4.4,NotPerformed,3,NotPerformed,110,NotPerformed,-1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 19:00:00,09/02/2017 19:07:48,10,10,0,Drizzle,Good,0.3,Good,-1.7,Good,86,Good,11.52,Good,124,Good,19.8,Good,162,Good,LightPrecipitation,Good,2000,Good,0.16,Good,0.0002,Good,,,0,Good,,,,,On,NotPerformed,,,1.9,Good,Trace,NotPerformed,,,-2.1,Good,RainingOrSnowing,NotPerformed,3.3,Good,3.6,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0006,Good,338.5,Good,,,4.8,NotPerformed,5.3,NotPerformed,108,NotPerformed,-2,Good,1,Good,Trace,NotPerformed,,,-1.1,Good,RainingOrSnowing,NotPerformed,2.6,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,19.6,Good,,,4.2,NotPerformed,3.3,NotPerformed,110,NotPerformed,-0.8,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 18:50:00,09/02/2017 18:57:45,10,10,0,Drizzle,Good,0.4,Good,-1.7,Good,86,Good,10.8,Good,126,Good,19.08,Good,174,Good,LightPrecipitation,Good,2000,Good,0.16,Good,0.0002,Good,,,0,Good,,,,,On,NotPerformed,,,1.8,Good,Trace,NotPerformed,,,-1.8,Good,RainingOrSnowing,NotPerformed,3.3,Good,3.6,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,338.2,Good,,,4.5,NotPerformed,5.8,NotPerformed,108,NotPerformed,-1.7,Good,1.1,Good,Trace,NotPerformed,,,-0.9,Good,RainingOrSnowing,NotPerformed,2.6,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,10.2,Good,,,4,NotPerformed,3.7,NotPerformed,110,NotPerformed,-0.5,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 18:40:00,09/02/2017 18:48:11,10,10,0,Drizzle,Good,0.4,Good,-1.9,Good,85,Good,11.52,Good,124,Good,16.92,Good,165,Good,LightPrecipitation,Good,2000,Good,0.14,Good,0.0002,Good,,,0,Good,,,,,On,NotPerformed,,,2.1,Good,Trace,NotPerformed,,,-1.8,Good,RainingOrSnowing,NotPerformed,3.4,Good,3.6,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,338.9,Good,,,3.9,NotPerformed,6.4,NotPerformed,108,NotPerformed,-1.7,Good,1.2,Good,WetAndTreated,NotPerformed,,,-0.7,Good,RainingOrSnowing,NotPerformed,2.7,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,4.7,Good,,,3.6,NotPerformed,4,NotPerformed,110,NotPerformed,-0.3,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 18:30:00,09/02/2017 18:37:50,10,10,0,Drizzle,Good,0.6,Good,-1.8,Good,84,Good,9.36,Good,124,Good,15.12,Good,181,Good,LightPrecipitation,Good,2000,Good,0.13,Good,0.0002,Good,,,0,Good,,,,,On,NotPerformed,,,2.2,Good,Trace,NotPerformed,,,-1.8,Good,RainingOrSnowing,NotPerformed,3.4,Good,3.7,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,339.3,Good,,,2.4,NotPerformed,7.2,NotPerformed,110,NotPerformed,-1.8,Good,1.4,Good,WetAndTreated,NotPerformed,,,-0.3,Good,RainingOrSnowing,NotPerformed,2.7,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0001,Good,2,Good,,,3,NotPerformed,4.4,NotPerformed,110,NotPerformed,-0.1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 18:20:00,09/02/2017 18:27:49,10,10,0,Drizzle,Good,0.5,Good,-2,Good,83,Good,9,Good,130,Good,16.56,Good,174,Good,LightPrecipitation,Good,2000,Good,0.11,Good,0.0002,Good,,,0,Good,,,,,On,NotPerformed,,,2.3,Good,Trace,NotPerformed,,,-1.8,Good,RainingOrSnowing,NotPerformed,3.5,Good,3.7,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,339.6,Good,,,1.6,NotPerformed,7.2,NotPerformed,108,NotPerformed,-1.8,Good,1.6,Good,WetAndTreated,NotPerformed,,,-0.3,Good,RainingOrSnowing,NotPerformed,2.8,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0001,Good,1.8,Good,,,2.8,NotPerformed,4.5,NotPerformed,110,NotPerformed,-0.1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 18:10:00,09/02/2017 18:17:50,10,10,0,NothingObstructingHorizontalVisibility,Good,0.6,Good,-1.6,Good,85,Good,7.92,Good,123,Good,12.96,Good,179,Good,NoPrecipitation,Good,2000,Good,0,Good,0.0002,Good,,,0,Good,,,,,Off,NotPerformed,,,2.4,Good,Trace,NotPerformed,,,-1.8,Good,CloudyNotRaining,NotPerformed,3.5,Good,3.7,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,339.8,Good,,,2.2,NotPerformed,7,NotPerformed,110,NotPerformed,-1.8,Good,1.6,Good,WetAndTreated,NotPerformed,,,-0.4,Good,CloudyNotRaining,NotPerformed,2.8,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,2.6,Good,,,2.9,NotPerformed,4.2,NotPerformed,110,NotPerformed,-0.1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 18:00:00,09/02/2017 18:08:21,10,10,0,NothingObstructingHorizontalVisibility,Good,0.7,Good,-1.5,Good,85,Good,7.92,Good,124,Good,14.4,Good,182,Good,NoPrecipitation,Good,2000,Good,0,Good,0.0002,Good,,,0,Good,,,,,Off,NotPerformed,,,2.4,Good,Trace,NotPerformed,,,-1.9,Good,CloudyNotRaining,NotPerformed,3.6,Good,3.7,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,339.9,Good,,,2,NotPerformed,7,NotPerformed,110,NotPerformed,-1.8,Good,1.7,Good,WetAndTreated,NotPerformed,,,-0.6,Good,CloudyNotRaining,NotPerformed,2.8,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,4.7,Good,,,3.5,NotPerformed,3.2,NotPerformed,110,NotPerformed,-0.3,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 17:50:00,09/02/2017 17:57:44,10,10,0,NothingObstructingHorizontalVisibility,Good,0.7,Good,-1.6,Good,85,Good,9.36,Good,124,Good,14.76,Good,165,Good,NoPrecipitation,Good,2000,Good,0,Good,0.0002,Good,,,0,Good,,,,,Off,NotPerformed,,,2.6,Good,Trace,NotPerformed,,,-1.9,Good,CloudyNotRaining,NotPerformed,3.6,Good,3.7,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,340.3,Good,,,1.7,NotPerformed,6.9,NotPerformed,108,NotPerformed,-1.9,Good,1.7,Good,WetAndTreated,NotPerformed,,,-0.8,Good,CloudyNotRaining,NotPerformed,2.8,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,6.7,Good,,,3.8,NotPerformed,2.8,NotPerformed,110,NotPerformed,-0.4,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 17:40:00,09/02/2017 17:48:24,10,10,0,NothingObstructingHorizontalVisibility,Good,0.7,Good,-1.5,Good,85,Good,9.36,Good,141,Good,16.56,Good,205,Good,NoPrecipitation,Good,2000,Good,0,Good,0.0002,Good,,,0,Good,,,,,Off,NotPerformed,,,2.6,Good,Trace,NotPerformed,,,-1.9,Good,CloudyNotRaining,NotPerformed,3.7,Good,3.7,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,340.4,Good,,,3.2,NotPerformed,6.1,NotPerformed,110,NotPerformed,-1.9,Good,1.7,Good,WetAndTreated,NotPerformed,,,-1,Good,CloudyNotRaining,NotPerformed,2.9,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,10.4,Good,,,4.1,NotPerformed,2.6,NotPerformed,110,NotPerformed,-0.6,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 17:30:00,09/02/2017 17:37:44,10,10,0,Drizzle,Good,0.7,Good,-1.3,Good,86,Good,9.72,Good,134,Good,14.76,Good,168,Good,LightPrecipitation,Good,2000,Good,0.17,Good,0.0002,Good,,,0,Good,,,,,On,NotPerformed,,,2.7,Good,Trace,NotPerformed,,,-2,Good,RainingOrSnowing,NotPerformed,3.8,Good,3.7,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,340.6,Good,,,3.8,NotPerformed,5.8,NotPerformed,110,NotPerformed,-1.9,Good,1.7,Good,Trace,NotPerformed,,,-1.1,Good,RainingOrSnowing,NotPerformed,3,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,33.6,Good,,,4.2,NotPerformed,2.6,NotPerformed,110,NotPerformed,-0.9,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 17:20:00,09/02/2017 17:27:46,10,10,0,Drizzle,Good,0.7,Good,-1.3,Good,86,Good,10.44,Good,128,Good,16.2,Good,182,Good,LightPrecipitation,Good,2000,Good,0.18,Good,0.0002,Good,,,0,Good,,,,,On,NotPerformed,,,2.6,Good,Trace,NotPerformed,,,-2,Good,RainingOrSnowing,NotPerformed,3.8,Good,3.7,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,340.5,Good,,,3.4,NotPerformed,6.2,NotPerformed,110,NotPerformed,-2,Good,1.6,Good,Trace,NotPerformed,,,-1.2,Good,RainingOrSnowing,NotPerformed,3,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,88.7,Good,,,4.1,NotPerformed,2.7,NotPerformed,110,NotPerformed,-1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
09/02/2017 17:10:00,09/02/2017 17:19:31,10,10,0,NothingObstructingHorizontalVisibility,Good,0.8,Good,-1.3,Good,86,Good,9.36,Good,131,Good,14.04,Good,184,Good,NoPrecipitation,Good,2000,Good,0,Good,0.0002,Good,,,0,Good,,,,,Off,NotPerformed,,,2.8,Good,Trace,NotPerformed,,,-2,Good,CloudyNotRaining,NotPerformed,3.9,Good,3.7,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,340.9,Good,,,2.5,NotPerformed,6.5,NotPerformed,110,NotPerformed,-2,Good,1.9,Good,Trace,NotPerformed,,,-1.2,Good,CloudyNotRaining,NotPerformed,3.1,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,31.7,Good,,,4.1,NotPerformed,2.8,NotPerformed,110,NotPerformed,-0.9,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
